RunTime,ExecutableName
2024-04-21 12:41:50,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:36:22,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:41:47,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:33:47,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:59:29,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:30:30,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:07:13,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:25:16,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:18:03,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:39:50,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:19:17,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:10:10,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:43:30,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:50:18,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:54:11,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:36:44,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:19:25,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:35:53,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:32:49,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:25:02,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:24:31,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:23:14,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:23:00,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:22:46,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:21:58,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:21:08,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:48:05,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:23:28,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:43:33,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:00:20,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:46:53,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:38:36,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:36:00,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:35:42,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:48:05,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 13:00:05,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:44:03,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:50:54,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:47:23,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:40:43,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 14:34:08,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 12:37:51,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\SVCHOST.EXE
2024-04-21 15:15:52,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:57:36,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:47:58,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:43:29,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:38:17,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:34:18,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:32:01,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 14:22:31,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKHOSTW.EXE
2024-04-21 15:20:10,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\TASKMGR.EXE
2024-04-21 14:50:48,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\TEXTINPUTHOST.EXE
2024-04-21 14:18:02,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\TEXTINPUTHOST.EXE
2024-04-21 12:39:01,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEMAPPS\MICROSOFTWINDOWS.CLIENT.CBS_CW5N1H2TXYEWY\TEXTINPUTHOST.EXE
2024-04-21 15:14:16,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 15:01:26,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 14:58:13,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 14:48:18,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 14:43:29,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 14:33:45,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 14:22:31,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 13:10:37,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\WINSXS\AMD64_MICROSOFT-WINDOWS-SERVICINGSTACK_31BF3856AD364E35_10.0.19041.3745_NONE_7DED3F327CA60A41\TIWORKER.EXE
2024-04-21 15:14:15,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 15:01:26,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 14:58:13,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 14:48:18,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 14:43:29,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 14:33:44,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 14:22:31,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 13:10:36,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SERVICING\TRUSTEDINSTALLER.EXE
2024-04-21 12:41:15,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\UNREGMP2.EXE
2024-04-21 12:41:05,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\UNREGMP2.EXE
2024-04-21 12:39:45,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\OOBE\USEROOBEBROKER.EXE
2024-04-21 14:29:52,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\TEMP\{38F5A815-5326-4123-98B9-75414C49AFD3}\.CR\VCREDIST_X64.EXE
2024-04-21 14:29:51,\VOLUME{01da93e5ddb71a7f-34ddca5d}\USERS\삼식이\APPDATA\LOCAL\TEMP\{AF174E64-22CF-4386-A9EC-73F285739998}~SETUP\VCREDIST_X64.EXE
2024-04-21 14:29:37,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\TEMP\{10049C50-9881-49A2-9A83-D581EBFBC80D}\.CR\VCREDIST_X86.EXE
2024-04-21 14:29:36,\VOLUME{01da93e5ddb71a7f-34ddca5d}\USERS\삼식이\APPDATA\LOCAL\TEMP\{AF174E64-22CF-4386-A9EC-73F285739998}~SETUP\VCREDIST_X86.EXE
2024-04-21 14:29:53,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\TEMP\{1A370B62-017C-4A67-A002-E22DE12828C6}\.BE\VC_REDIST.X64.EXE
2024-04-21 14:29:43,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\TEMP\{17DFD2F5-9D48-4C06-A26A-558B62FF68FF}\.BE\VC_REDIST.X86.EXE
2024-04-21 12:54:42,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\VERCLSID.EXE
2024-04-21 14:30:28,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARE VGAUTH\VGAUTHSERVICE.EXE
2024-04-21 14:31:12,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\DRIVERSTORE\TEMP\{667F634B-C938-5E49-A1EB-4D8A87FDF75B}\VM3DSERVICE.EXE
2024-04-21 14:31:12,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\DRIVERSTORE\TEMP\{667F634B-C938-5E49-A1EB-4D8A87FDF75B}\VM3DSERVICE.EXE
2024-04-21 14:34:33,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE
2024-04-21 14:31:19,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE
2024-04-21 14:31:18,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE
2024-04-21 14:32:03,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2024-04-21 14:31:59,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMWARERESOLUTIONSET.EXE
2024-04-21 12:54:11,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\VSSVC.EXE
2024-04-21 13:36:43,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSWOW64\WERMGR.EXE
2024-04-21 12:40:39,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WINLOGON.EXE
2024-04-21 14:52:48,\VOLUME{01da93e5ddb71a7f-34ddca5d}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSSTORE_11910.1002.5.0_X64__8WEKYB3D8BBWE\WINSTORE.APP.EXE
2024-04-21 12:41:14,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-04-21 12:35:19,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WLRMDR.EXE
2024-04-21 14:37:04,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-04-21 12:38:22,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIADAP.EXE
2024-04-21 14:34:08,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE
2024-04-21 14:31:49,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIAPSRV.EXE
2024-04-21 14:31:41,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 14:31:23,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 13:36:49,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 13:00:06,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 12:55:14,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 12:49:38,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 12:38:04,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 12:36:43,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WBEM\WMIPRVSE.EXE
2024-04-21 14:31:12,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSWOW64\WOWREG32.EXE
2024-04-21 15:07:21,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-04-21 12:42:46,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WUAUCLT.EXE
2024-04-21 12:35:01,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WWAHOST.EXE
2024-04-21 12:59:51,\VOLUME{01da93e5ddb71a7f-34ddca5d}\WINDOWS\SYSTEM32\WWAHOST.EXE
